accession_id,alias,title,description,biological_sex,subject_id,phenotype,extra_attributes,submission_accession_id,created_at,edited_at
EGAN00001187922,636753,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""37""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1011""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Hispanic""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Kidney""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Renal Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Kidney""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337168""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187923,587446,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""52""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1143""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma Ductal""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337169""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187924,636108,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1162""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Uterus""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Uterus""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337170""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187925,636065,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1171""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Non-Small Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337171""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187926,587447,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""41""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1187""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""Soft Tissue""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma Ductal""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337172""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187927,636204,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""45""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC12""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Kidney""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Renal Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Kidney""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337173""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187928,636100,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""20""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1263""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""African""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Colon""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Colo-Rectal""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337174""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187929,636758,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""68""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1319""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Kidney""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Renal Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Kidney""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337175""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187930,636786,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1359""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Large Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337176""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187931,587448,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""43""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1395""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma Ductal""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337177""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187932,587449,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""42""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1419""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Hispanic""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma Ductal""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337178""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187933,587450,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""49""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1428""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""\""Effusion, Pleural\""""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337179""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187934,636744,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""62""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1482""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Uterus""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Uterus""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337180""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187935,636754,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""43""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1493""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337181""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187936,587451,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""32""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1500""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""African""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma Ductal""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337182""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187937,636818,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1534""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Unknown""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lung""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337183""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187938,587452,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""70""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1569""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""African""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Metaplastic""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337184""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187939,636881,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1576""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Adrenal""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Unknown""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Other""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337185""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187940,587453,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""44""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1599""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""FBS, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma Ductal""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337186""}]",EGA00001134540,2014-01-23 19:38:01+01,2023-06-15 15:06:32.623901+02
EGAN00001187941,587454,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""60""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""HCC1806""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""African""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth media, 10% DMSO\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma Squamous Cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Breast""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337187""}]",EGA00001134540,2014-01-23 19:38:02+01,2023-06-15 15:06:32.623901+02
