study_accession_id,study_title,study_type,instrument_platform,instrument_model,library_layout,library_name,library_strategy,library_source,library_selection,experiment_accession_id,run_accession_id,sample_accession_id,sample_alias,biosample_id,sample_title
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158883,EGAR00001163561,EGAN00001188005,587615,SAMEA2337251,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158884,EGAR00001163562,EGAN00001188006,587616,SAMEA2337252,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158885,EGAR00001163563,EGAN00001188007,636068,SAMEA2337253,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158886,EGAR00001163564,EGAN00001188008,639159,SAMEA2337254,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158887,EGAR00001163565,EGAN00001188009,587736,SAMEA2337255,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158888,EGAR00001163566,EGAN00001188010,636436,SAMEA2337256,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158889,EGAR00001163567,EGAN00001188011,636126,SAMEA2337257,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158890,EGAR00001163568,EGAN00001188012,636132,SAMEA2337258,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158891,EGAR00001163569,EGAN00001188013,636060,SAMEA2337259,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158892,EGAR00001163570,EGAN00001188014,587698,SAMEA2337260,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158893,EGAR00001163571,EGAN00001188015,636000,SAMEA2337261,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158894,EGAR00001163572,EGAN00001188016,636848,SAMEA2337262,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158895,EGAR00001163573,EGAN00001188017,636076,SAMEA2337263,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158896,EGAR00001163574,EGAN00001188018,587027,SAMEA2337264,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158897,EGAR00001163575,EGAN00001188019,639155,SAMEA2337265,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158898,EGAR00001163576,EGAN00001188020,636434,SAMEA2337266,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158899,EGAR00001163577,EGAN00001188021,586995,SAMEA2337267,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158900,EGAR00001163578,EGAN00001188022,587617,SAMEA2337268,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158901,EGAR00001163579,EGAN00001188023,636866,SAMEA2337269,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158902,EGAR00001163580,EGAN00001188024,636061,SAMEA2337270,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158903,EGAR00001163581,EGAN00001188025,636808,SAMEA2337271,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158904,EGAR00001163582,EGAN00001188026,636794,SAMEA2337272,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158905,EGAR00001163583,EGAN00001188027,636062,SAMEA2337273,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158906,EGAR00001163584,EGAN00001188028,587463,SAMEA2337274,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158907,EGAR00001163585,EGAN00001188029,587618,SAMEA2337275,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158908,EGAR00001163586,EGAN00001188030,636856,SAMEA2337276,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158909,EGAR00001163587,EGAN00001188031,635601,SAMEA2337277,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158910,EGAR00001163588,EGAN00001188032,639182,SAMEA2337278,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158911,EGAR00001163589,EGAN00001188033,636116,SAMEA2337279,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158912,EGAR00001163590,EGAN00001188034,636855,SAMEA2337280,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158913,EGAR00001163591,EGAN00001188035,587619,SAMEA2337281,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158914,EGAR00001163592,EGAN00001188036,587620,SAMEA2337282,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158915,EGAR00001163593,EGAN00001188037,635973,SAMEA2337283,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158916,EGAR00001163594,EGAN00001188038,639183,SAMEA2337284,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158917,EGAR00001163595,EGAN00001188039,636145,SAMEA2337285,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158918,EGAR00001163596,EGAN00001188040,636001,SAMEA2337286,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158919,EGAR00001163597,EGAN00001188041,636188,SAMEA2337287,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158920,EGAR00001163598,EGAN00001188042,587414,SAMEA2337288,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158921,EGAR00001163599,EGAN00001188043,637175,SAMEA2337289,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158922,EGAR00001163600,EGAN00001188044,636755,SAMEA2337290,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158923,EGAR00001163601,EGAN00001188045,636002,SAMEA2337291,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158924,EGAR00001163602,EGAN00001188046,587503,SAMEA2337292,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158925,EGAR00001163603,EGAN00001188047,635602,SAMEA2337293,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158926,EGAR00001163604,EGAN00001188048,635603,SAMEA2337294,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158927,EGAR00001163605,EGAN00001188049,635604,SAMEA2337295,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158928,EGAR00001163606,EGAN00001188050,635605,SAMEA2337296,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158929,EGAR00001163607,EGAN00001188051,635606,SAMEA2337297,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158930,EGAR00001163608,EGAN00001188052,636854,SAMEA2337298,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158931,EGAR00001163609,EGAN00001188053,635607,SAMEA2337299,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158932,EGAR00001163610,EGAN00001188054,635608,SAMEA2337300,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158933,EGAR00001163611,EGAN00001188055,635609,SAMEA2337301,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158934,EGAR00001163612,EGAN00001188056,635610,SAMEA2337302,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158935,EGAR00001163613,EGAN00001188057,587547,SAMEA2337303,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158936,EGAR00001163614,EGAN00001188058,636003,SAMEA2337304,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158937,EGAR00001163615,EGAN00001188059,636004,SAMEA2337305,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158938,EGAR00001163616,EGAN00001188060,587699,SAMEA2337306,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158939,EGAR00001163617,EGAN00001188061,587464,SAMEA2337307,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158940,EGAR00001163618,EGAN00001188062,587465,SAMEA2337308,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158941,EGAR00001163619,EGAN00001188063,636867,SAMEA2337309,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158942,EGAR00001163620,EGAN00001188064,639205,SAMEA2337310,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158943,EGAR00001163621,EGAN00001188065,639191,SAMEA2337311,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158944,EGAR00001163622,EGAN00001188066,639194,SAMEA2337312,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158945,EGAR00001163623,EGAN00001188067,639195,SAMEA2337313,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158946,EGAR00001163624,EGAN00001188068,639196,SAMEA2337314,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158947,EGAR00001163625,EGAN00001188069,639197,SAMEA2337315,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158948,EGAR00001163626,EGAN00001188070,639198,SAMEA2337316,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158949,EGAR00001163627,EGAN00001188071,639199,SAMEA2337317,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158950,EGAR00001163628,EGAN00001188072,639192,SAMEA2337318,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158951,EGAR00001163629,EGAN00001188073,639193,SAMEA2337319,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158952,EGAR00001163630,EGAN00001188074,635611,SAMEA2337320,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158953,EGAR00001163631,EGAN00001188075,636198,SAMEA2337321,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158954,EGAR00001163632,EGAN00001188076,636859,SAMEA2337322,Cancer Cell Line
EGAS00001000610,RNA sequencing and Illumina 2.5M SNP array data collected from 675 commonly used human cancer cell lines.,Other,ILLUMINA,Illumina HiSeq 2000,PAIRED,,RNA-Seq,TRANSCRIPTOMIC,other,EGAX00001158955,EGAR00001163633,EGAN00001188077,636122,SAMEA2337323,Cancer Cell Line
