sample_alias,sample_accession_id,biosample_id,run_accession_id,experiment_accession_id,study_accession_id,sample_attributes
587742,EGAN00001188322,SAMEA2337568,EGAR00001163878,EGAX00001159200,EGAS00001000610,"Age=51;Age_Unit=Years;Cell_line=SK-MEL-28;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""DMEM, 10% FBS, 2mM Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Skin;Tissue_Diagnosis=Melanoma;Tissue_supergroup=Skin"
587744,EGAN00001188320,SAMEA2337566,EGAR00001163876,EGAX00001159198,EGAS00001000610,"Age=60;Age_Unit=Years;Cell_line=SK-MEL-2;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Skin;Tissue_Diagnosis=Melanoma;Tissue_supergroup=Skin"
587745,EGAN00001188326,SAMEA2337572,EGAR00001163882,EGAX00001159204,EGAS00001000610,Age=NA;Age_Unit=NA;Cell_line=SK-MEL-5;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=#N/A;Gender=NA;Growth_Media=#N/A;Metastatic_Tissue=NA;Primary_Tissue=Skin;Tissue_Diagnosis=Melanoma;Tissue_supergroup=Skin
587746,EGAN00001188403,SAMEA2337649,EGAR00001163959,EGAX00001159281,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=UACC-257;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Skin;Tissue_Diagnosis=Melanoma;Tissue_supergroup=Skin"
587804,EGAN00001187820,SAMEA2337066,EGAR00001163377,EGAX00001158699,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=CHL-1;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Skin;Tissue_Diagnosis=Melanoma;Tissue_supergroup=Skin"
588234,EGAN00001188155,SAMEA2337401,EGAR00001163711,EGAX00001159033,EGAS00001000610,"Age=57;Age_Unit=Years;Cell_line=NCI-H1770;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Non-Small Cell;Tissue_supergroup=Lung"
588245,EGAN00001188254,SAMEA2337500,EGAR00001163810,EGAX00001159132,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=OVCAR433;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""FBS, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Ovary;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Ovary"
588246,EGAN00001188278,SAMEA2337524,EGAR00001163834,EGAX00001159156,EGAS00001000610,"Age=24;Age_Unit=Years;Cell_line=PL-21;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=RPMI-1640; 10% HI FBS; 2mM L-Glutamine;Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Leukemia;Tissue_supergroup=Lymphoid"
588263,EGAN00001188398,SAMEA2337644,EGAR00001163954,EGAX00001159276,EGAS00001000610,"Age=15;Age_Unit=Years;Cell_line=U-2 OS;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""DMEM:F12, 10% FBS, 2mM Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Bone;Tissue_Diagnosis=Osteosarcoma;Tissue_supergroup=Sarcomatiod"
635599,EGAN00001187773,SAMEA2337019,EGAR00001163330,EGAX00001158652,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=AMO-1;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Plasmacytoma;Tissue_supergroup=Lymphoid"
635600,EGAN00001187884,SAMEA2337130,EGAR00001163440,EGAX00001158762,EGAS00001000610,"Age=58;Age_Unit=Years;Cell_line=EJM;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=Peritoneum;Primary_Tissue=Blood;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
635601,EGAN00001188031,SAMEA2337277,EGAR00001163587,EGAX00001158909,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=JJN-3;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Leukemia;Tissue_supergroup=Lymphoid"
635602,EGAN00001188047,SAMEA2337293,EGAR00001163603,EGAX00001158925,EGAS00001000610,"Age=62;Age_Unit=Years;Cell_line=KMM-1;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
635603,EGAN00001188048,SAMEA2337294,EGAR00001163604,EGAX00001158926,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=KMS-11;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% HI FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
635604,EGAN00001188049,SAMEA2337295,EGAR00001163605,EGAX00001158927,EGAS00001000610,"Age=64;Age_Unit=Years;Cell_line=KMS-12-BM;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
635605,EGAN00001188050,SAMEA2337296,EGAR00001163606,EGAX00001158928,EGAS00001000610,"Age=64;Age_Unit=Years;Cell_line=KMS-12-PE;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 20% Heat inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Bone Marrow;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
635606,EGAN00001188051,SAMEA2337297,EGAR00001163607,EGAX00001158929,EGAS00001000610,"Age=62;Age_Unit=Years;Cell_line=KMS-21BM;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
635607,EGAN00001188053,SAMEA2337299,EGAR00001163609,EGAX00001158931,EGAS00001000610,"Age=52;Age_Unit=Years;Cell_line=KMS-27;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
635608,EGAN00001188054,SAMEA2337300,EGAR00001163610,EGAX00001158932,EGAS00001000610,"Age=77;Age_Unit=Years;Cell_line=KMS-28BM;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=Bone Marrow;Primary_Tissue=Blood;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
635609,EGAN00001188055,SAMEA2337301,EGAR00001163611,EGAX00001158933,EGAS00001000610,"Age=77;Age_Unit=Years;Cell_line=KMS-28PE;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=Pleura;Primary_Tissue=Blood;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
635610,EGAN00001188056,SAMEA2337302,EGAR00001163612,EGAX00001158934,EGAS00001000610,"Age=60;Age_Unit=Years;Cell_line=KMS-34;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=Pleura;Primary_Tissue=Blood;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
635611,EGAN00001188074,SAMEA2337320,EGAR00001163630,EGAX00001158952,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=L-363;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% Heat Inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Leukemia;Tissue_supergroup=Lymphoid"
635612,EGAN00001188083,SAMEA2337329,EGAR00001163639,EGAX00001158961,EGAS00001000610,"Age=56;Age_Unit=Years;Cell_line=LP-1;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
635613,EGAN00001188123,SAMEA2337369,EGAR00001163679,EGAX00001159001,EGAS00001000610,Age=42;Age_Unit=Years;Cell_line=MM.1S;ENA-CHECKLIST=ERC000026;Ethnicity=African;Freeze_Media=#N/A;Gender=Female;Growth_Media=#N/A;Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid
635614,EGAN00001188126,SAMEA2337372,EGAR00001163682,EGAX00001159004,EGAS00001000610,"Age=52;Age_Unit=Years;Cell_line=MOLP-8;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
635615,EGAN00001188221,SAMEA2337467,EGAR00001163777,EGAX00001159099,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=NCI-H929;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% HI FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Bone Marrow;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
635616,EGAN00001188243,SAMEA2337489,EGAR00001163799,EGAX00001159121,EGAS00001000610,"Age=56;Age_Unit=Years;Cell_line=OPM-2;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
635617,EGAN00001188300,SAMEA2337546,EGAR00001163856,EGAX00001159178,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=RPMI 8226;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
635618,EGAN00001188402,SAMEA2337648,EGAR00001163958,EGAX00001159280,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=U266B1;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Multiple Myeloma;Tissue_supergroup=Lymphoid"
635619,EGAN00001187769,SAMEA2337015,EGAR00001163326,EGAX00001158648,EGAS00001000610,"Age=58;Age_Unit=Years;Cell_line=A549;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Lung"
635620,EGAN00001187770,SAMEA2337016,EGAR00001163327,EGAX00001158649,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=ABC-1;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Lung"
635621,EGAN00001187918,SAMEA2337164,EGAR00001163474,EGAX00001158796,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=H322T;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Non-Small Cell;Tissue_supergroup=Lung"
635622,EGAN00001187949,SAMEA2337195,EGAR00001163505,EGAX00001158827,EGAS00001000610,"Age=52;Age_Unit=Years;Cell_line=HCC2279;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Lung"
635623,EGAN00001187954,SAMEA2337200,EGAR00001163510,EGAX00001158832,EGAS00001000610,"Age=39;Age_Unit=Years;Cell_line=HCC2935;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""FBS, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Lung"
635624,EGAN00001187959,SAMEA2337205,EGAR00001163515,EGAX00001158837,EGAS00001000610,"Age=50;Age_Unit=Years;Cell_line=HCC4006;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Lung"
635625,EGAN00001187960,SAMEA2337206,EGAR00001163516,EGAX00001158838,EGAS00001000610,"Age=53;Age_Unit=Years;Cell_line=HCC4011;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Lung"
635626,EGAN00001187969,SAMEA2337215,EGAR00001163525,EGAX00001158847,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=HCC827;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Lung"
635629,EGAN00001187986,SAMEA2337232,EGAR00001163542,EGAX00001158864,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=HOP-62;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Non-Small Cell;Tissue_supergroup=Lung"
635630,EGAN00001187987,SAMEA2337233,EGAR00001163543,EGAX00001158865,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=HOP-92;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Large Cell;Tissue_supergroup=Lung"
635631,EGAN00001188136,SAMEA2337382,EGAR00001163692,EGAX00001159014,EGAS00001000610,"Age=36;Age_Unit=Years;Cell_line=NCI-H1155;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Non-Small Cell;Tissue_supergroup=Lung"
635632,EGAN00001188137,SAMEA2337383,EGAR00001163693,EGAX00001159015,EGAS00001000610,"Age=43;Age_Unit=Years;Cell_line=NCI-H1299;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Non-Small Cell;Tissue_supergroup=Lung"
635633,EGAN00001188153,SAMEA2337399,EGAR00001163709,EGAX00001159031,EGAS00001000610,"Age=54;Age_Unit=Years;Cell_line=NCI-H1703;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Non-Small Cell;Tissue_supergroup=Lung"
635634,EGAN00001188156,SAMEA2337402,EGAR00001163712,EGAX00001159034,EGAS00001000610,"Age=66;Age_Unit=Years;Cell_line=NCI-H1781;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=""Effusion, Pleural"";Primary_Tissue=Lung;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Lung"
635635,EGAN00001188167,SAMEA2337413,EGAR00001163723,EGAX00001159045,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=NCI-H1975;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Lung"
635636,EGAN00001188168,SAMEA2337414,EGAR00001163724,EGAX00001159046,EGAS00001000610,"Age=68;Age_Unit=Years;Cell_line=NCI-H2009;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Lung"
635637,EGAN00001188172,SAMEA2337418,EGAR00001163728,EGAX00001159050,EGAS00001000610,"Age=47;Age_Unit=Years;Cell_line=NCI-H2073;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Lung"
635638,EGAN00001188177,SAMEA2337423,EGAR00001163733,EGAX00001159055,EGAS00001000610,"Age=46;Age_Unit=Years;Cell_line=NCI-H2122;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""FBS, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=""Effusion, Pleural"";Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Non-Small Cell;Tissue_supergroup=Lung"
635639,EGAN00001188178,SAMEA2337424,EGAR00001163734,EGAX00001159056,EGAS00001000610,"Age=65;Age_Unit=Years;Cell_line=NCI-H2126;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=""Effusion, Pleural"";Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Non-Small Cell;Tissue_supergroup=Lung"
635640,EGAN00001188185,SAMEA2337431,EGAR00001163741,EGAX00001159063,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=NCI-H2228;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Non-Small Cell;Tissue_supergroup=Lung"
635641,EGAN00001188186,SAMEA2337432,EGAR00001163742,EGAX00001159064,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=NCI-H226;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=Ascites;Primary_Tissue=Lung;Tissue_Diagnosis=Mesothelioma;Tissue_supergroup=Lung"
635642,EGAN00001188201,SAMEA2337447,EGAR00001163757,EGAX00001159079,EGAS00001000610,"Age=32;Age_Unit=Years;Cell_line=NCI-H292;ENA-CHECKLIST=ERC000026;Ethnicity=African;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Mucoepidermoid;Tissue_supergroup=Lung"
635643,EGAN00001188204,SAMEA2337450,EGAR00001163760,EGAX00001159082,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=NCI-H358;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Non-Small Cell;Tissue_supergroup=Lung"
635644,EGAN00001188205,SAMEA2337451,EGAR00001163761,EGAX00001159083,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=NCI-H441;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Adenocarcinoma Papillary;Tissue_supergroup=Lung"
635645,EGAN00001188207,SAMEA2337453,EGAR00001163763,EGAX00001159085,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=NCI-H460;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=""Effusion, Pleural"";Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Large Cell;Tissue_supergroup=Lung"
635646,EGAN00001188209,SAMEA2337455,EGAR00001163765,EGAX00001159087,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=NCI-H520;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Lung"
635973,EGAN00001188037,SAMEA2337283,EGAR00001163593,EGAX00001158915,EGAS00001000610,"Age=77;Age_Unit=Years;Cell_line=KARPAS-620;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% HI FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Blood;Tissue_Diagnosis=Leukemia;Tissue_supergroup=Lymphoid"
